node_id_org,node_id_dest,distance,signal,highway,max_speed,lanes,width,bridge,tunnel,surface,service,foot,bicycle
1381355671,4544597802,35.723798,0,"unclassified",,,,,,,,,,
4544597802,1381355682,33.594029,0,"unclassified",,,,,,,,,,
1381355720,3292356504,11.591855,0,"unclassified",,,,,,,,,,
3292356504,3292356503,31.10901,0,"unclassified",,,,,,,,,,
3292356503,1381355699,36.942322000000004,0,"unclassified",,,,,,,,,,
1381355699,1381355671,76.507781,0,"unclassified",,,,,,,,,,
1381355682,1381355684,28.961191,0,"unclassified",,,,,,,,,,
1381355684,1381355683,10.556981,0,"unclassified",,,,,,,,,,
1381355683,1381355684,10.556981,0,"unclassified",,,,,,,,,,
1381355891,5384663734,87.939998,0,"unclassified",,,,,,,,,,
1381355810,1381355851,110.81597,0,"unclassified",,,,,,,,,,
1381355851,1381355810,110.81597,0,"unclassified",,,,,,,,,,
1381355768,1381355809,113.115272,0,"unclassified",,,,,,,,,,
1381355809,1381355840,81.073514,0,"unclassified",,,,,,,,,,
5384942997,1381355840,60.94597400000001,0,"residential",,,,,,,,,,
1381355809,1381355768,113.115272,0,"unclassified",,,,,,,,,,
5384681752,1381355851,35.566565,0,"unclassified",,,,,,,,,,
1381355851,5384681752,35.566565,0,"unclassified",,,,,,,,,,
5384942994,1381355809,97.434576,0,"unclassified",,,,,,,,,,
1381355771,5384942994,9.994116,0,"unclassified",,,,,,,,,,
1381355842,1381355821,58.673101,1,"tertiary",,,,,,,,,,
1381355821,1381355842,58.673101,0,"tertiary",,,,,,,,,,
1381355743,1381355750,36.665915,1,"unclassified",,,,,,,,,,
1381355750,5384681748,27.141366,0,"unclassified",,,,,,,,,,
5384681748,1381355768,48.76457,0,"unclassified",,,,,,,,,,
1381355768,5384681748,48.76457,0,"unclassified",,,,,,,,,,
1381355862,1381355887,50.718024,0,"unclassified",,,,,,,,,,
1381355887,1381355862,50.718024,0,"unclassified",,,,,,,,,,
1381355590,5384943917,88.543286,0,"unclassified",,,,,,,,,,
5384943917,1381355590,88.543286,0,"unclassified",,,,,,,,,,
5384943917,1381355594,76.441592,0,"unclassified",,,,,,,,,,
1381355594,5384943917,76.441592,0,"unclassified",,,,,,,,,,
3289965319,1381355785,59.230239,0,"unclassified",,,,,,,,,,
1381355785,3289965319,59.230239,0,"unclassified",,,,,,,,,,
1381355866,1381355862,36.292051,0,"unclassified",,,,,,,,,,
1381355862,1381355866,36.292051,0,"unclassified",,,,,,,,,,
1381355691,1381355708,66.016776,0,"unclassified",,,,,,,,,,
1381355683,1381355691,47.881478,0,"unclassified",,,,,,,,,,
1381355691,1381355683,47.881478,0,"unclassified",,,,,,,,,,
1381355615,1381355594,42.421243,0,"residential",,,,,,,,,,
1381355594,1381355615,42.421243,0,"residential",,,,,,,,,,
1381355671,1381355655,53.237457,0,"unclassified",,,,,,,,,,
1381355655,1381355671,53.237457,0,"unclassified",,,,,,,,,,
1381355799,599892622,47.944459,0,"unclassified",,,,,,,,,,
599892622,1381355799,47.944459,0,"unclassified",,,,,,,,,,
1381355865,1381355883,34.997824,0,"tertiary",,,,,,,,,,
1381355883,1381355865,34.997824,0,"tertiary",,,,,,,,,,
1381355883,1381355908,77.29486299999999,0,"tertiary",,,,,,,,,,
1381355598,5384943909,86.656187,0,"unclassified",,,,,,,,,,
5384943909,1381355598,86.656187,0,"unclassified",,,,,,,,,,
5384943909,5384943906,13.830839,0,"unclassified",,,,,,,,,,
5384943906,5384943909,13.830839,0,"unclassified",,,,,,,,,,
1381355683,4544594962,66.592787,0,"unclassified",,,,,,,,,,
1381355595,1381355615,32.995917,0,"unclassified",,,,,,,,,,
1381355615,1381355595,32.995917,0,"unclassified",,,,,,,,,,
1389149938,5384943910,16.154638,0,"unclassified",,,,,,,,,,
5384943910,1389149938,16.154638,0,"unclassified",,,,,,,,,,
1389149968,1381355597,61.241958,0,"unclassified",,,,,,,,,,
1381355597,1389149968,61.241958,0,"unclassified",,,,,,,,,,
1381355682,1381355720,114.22024,0,"unclassified",,,,,,,,,,
1381355720,1381355682,114.22024,0,"unclassified",,,,,,,,,,
1381355827,1381355815,57.15911,0,"unclassified",,,,,,,,,,
1381355815,1381355827,57.15911,0,"unclassified",,,,,,,,,,
1381355815,5384943776,43.93638,0,"unclassified",,,,,,,,,,
5384943776,1381355815,43.93638,0,"unclassified",,,,,,,,,,
5384943776,1381355855,58.436256,0,"unclassified",,,,,,,,,,
1381355855,5384943776,58.436256,0,"unclassified",,,,,,,,,,
1381355908,5384943732,53.621632000000005,0,"unclassified",,,,,,,,,,
1381355708,3289965308,1.877304,0,"tertiary",,,,,,,,,,
3289965308,1381355708,1.877304,0,"tertiary",,,,,,,,,,
4544594963,4544594966,14.87815,0,"tertiary",,,,,,,,,,
4544594966,4544594963,14.87815,0,"tertiary",,,,,,,,,,
4544594966,1381355646,57.110023,0,"tertiary",,,,,,,,,,
1381355646,4544594966,57.110023,0,"tertiary",,,,,,,,,,
1381355754,5384943784,86.547747,0,"tertiary",,,,,,,,,,
1381355842,5384663736,78.394106,0,"unclassified",,,,,,,,,,
5384663736,1381355842,78.394106,0,"unclassified",,,,,,,,,,
5384663736,5384663729,14.122423,0,"unclassified",,,,,,,,,,
5384663729,5384663736,14.122423,0,"unclassified",,,,,,,,,,
5384663729,5384663730,27.130587,0,"unclassified",,,,,,,,,,
5384663730,5384663729,27.130587,0,"unclassified",,,,,,,,,,
5384663730,5384663732,17.757886,0,"unclassified",,,,,,,,,,
5384663732,5384663730,17.757886,0,"unclassified",,,,,,,,,,
5384663732,5384663734,18.584487,0,"unclassified",,,,,,,,,,
5384663734,5384663732,18.584487,0,"unclassified",,,,,,,,,,
5384663734,1381355891,87.939998,0,"unclassified",,,,,,,,,,
1381355617,4544594959,39.966053,0,"unclassified",,,,,,,,,,
4544594959,1381355617,39.966053,0,"unclassified",,,,,,,,,,
4544594959,1381355655,63.960696,0,"unclassified",,,,,,,,,,
1381355655,4544594959,63.960696,0,"unclassified",,,,,,,,,,
4544597795,5384663775,2.275922,0,"tertiary",,,,,,,,,,
5384663775,4544597795,2.275922,0,"tertiary",,,,,,,,,,
5384681740,5384663770,8.625537,0,"tertiary",,,,,,,,,,
5384663770,5384681740,8.625537,0,"tertiary",,,,,,,,,,
5384663770,5384681745,8.697161,0,"tertiary",,,,,,,,,,
5384681745,5384663770,8.697161,0,"tertiary",,,,,,,,,,
1381355720,4544597800,35.93223,0,"unclassified",,,,,,,,,,
4544597800,1381355720,35.93223,0,"unclassified",,,,,,,,,,
4544597800,1381355729,16.818775000000002,0,"unclassified",,,,,,,,,,
1381355729,4544597800,16.818775000000002,0,"unclassified",,,,,,,,,,
1381355729,1381355691,99.81144400000001,0,"unclassified",,,,,,,,,,
1381355691,1381355729,99.81144400000001,0,"unclassified",,,,,,,,,,
1381355699,5384956142,40.856938,0,"unclassified",,,,,,,,,,
5384956142,1381355699,40.856938,0,"unclassified",,,,,,,,,,
5384956142,1381355669,59.042593000000004,0,"unclassified",,,,,,,,,,
1381355669,5384956142,59.042593000000004,0,"unclassified",,,,,,,,,,
1381355669,5384956145,27.211576,0,"unclassified",,,,,,,,,,
5384956145,1381355669,27.211576,0,"unclassified",,,,,,,,,,
5384956145,1381355655,29.622251,0,"unclassified",,,,,,,,,,
1381355655,5384956145,29.622251,0,"unclassified",,,,,,,,,,
1381382429,309414237,71.465204,0,"unclassified",,,,,,,,,,
309414237,1381382429,71.465204,0,"unclassified",,,,,,,,,,
1381382582,1381382590,61.805426,0,"unclassified",,,,,,,,,,
309414246,1381382590,68.410481,0,"unclassified",,,,,,,,,,
1381382590,1381382535,45.174767,0,"unclassified",,,,,,,,,,
1381382535,1381382590,45.174767,0,"unclassified",,,,,,,,,,
1381382535,1389149923,44.85304,0,"unclassified",,,,,,,,,,
1389149923,1381382535,44.85304,0,"unclassified",,,,,,,,,,
1389149923,1389149896,48.919674,0,"unclassified",,,,,,,,,,
1389149896,1389149923,48.919674,0,"unclassified",,,,,,,,,,
1389149896,1389149883,17.209554,0,"unclassified",,,,,,,,,,
1389149883,1389149896,17.209554,0,"unclassified",,,,,,,,,,
1389149883,1381382429,48.680566,0,"unclassified",,,,,,,,,,
1381382429,1389149883,48.680566,0,"unclassified",,,,,,,,,,
1381382429,1381382370,101.91530800000001,0,"unclassified",,,,,,,,,,
1381382370,1381382429,101.915308,0,"unclassified",,,,,,,,,,
1381382370,2337695326,50.179299,0,"unclassified",,,,,,,,,,
2337695326,1381382370,50.179299,0,"unclassified",,,,,,,,,,
2337695326,1381382278,57.979918,0,"unclassified",,,,,,,,,,
1381382278,2337695326,57.979918,0,"unclassified",,,,,,,,,,
1381382429,1381382394,92.595057,0,"unclassified",,,,,,,,,,
1381382394,1381382429,92.595057,0,"unclassified",,,,,,,,,,
1381464399,1381464398,51.559752,0,"unclassified",,,,,,,,,,
2645882564,1381464383,51.724607,0,"unclassified",,,,,,,,,,
1381464383,1381464399,16.434844,0,"unclassified",,,,,,,,,,
1381464398,1381464399,51.559752,0,"unclassified",,,,,,,,,,
2645882564,309414370,61.769267,0,"unclassified",,,,,,,,,,
1381464383,2645882564,51.724607,0,"unclassified",,,,,,,,,,
1381464399,1381464383,16.434844,0,"unclassified",,,,,,,,,,
4771458844,1381464398,29.046444,0,"unclassified",,,,,,,,,,
1381464398,4771458844,29.046444,0,"unclassified",,,,,,,,,,
309414370,2645882564,61.769267,0,"unclassified",,,,,,,,,,
1381464398,309414363,84.643867,0,"unclassified",,,,,,,,,,
1381491158,1381491152,51.955026000000004,0,"unclassified",,,,,,,,,,
1381491152,1381491158,51.955026000000004,0,"unclassified",,,,,,,,,,
1381491160,1381355854,51.420113,0,"unclassified",,,,,,,,,,
1381355854,1381491160,51.420113,0,"unclassified",,,,,,,,,,
1381355854,1381491165,52.342195,0,"unclassified",,,,,,,,,,
1381491165,1381355854,52.342195,0,"unclassified",,,,,,,,,,
1381531267,1381531226,44.857984,0,"unclassified",,,,,,,,,,
1389149773,3289965267,118.874542,0,"unclassified",,,,,,,,,,
3289965267,1389149773,118.874542,0,"unclassified",,,,,,,,,,
1377319232,1389149959,57.8839,0,"unclassified",,,,,,,,,,
1389149959,1377319232,57.8839,0,"unclassified",,,,,,,,,,
1381382535,1381382517,67.053511,0,"unclassified",,,,,,,,,,
1381382517,1381382535,67.053511,0,"unclassified",,,,,,,,,,
1389149763,1389149767,23.111114,0,"residential",,,,,,,,,,
1389149767,3289965266,23.615178,0,"residential",,,,,,,,,,
3289965266,1389149767,23.615178,0,"residential",,,,,,,,,,
3289965266,1389149783,29.428,0,"residential",,,,,,,,,,
1389149783,3289965266,29.428,0,"residential",,,,,,,,,,
1389149783,1377318947,27.943188,0,"residential",,,,,,,,,,
1377318947,1389149783,27.943188,0,"residential",,,,,,,,,,
1377318947,5314272431,12.711007,0,"residential",,,,,,,,,,
5314272431,1377318947,12.711007,0,"residential",,,,,,,,,,
5314272431,1389149802,15.876527,0,"residential",,,,,,,,,,
1389149802,5314272431,15.876527,0,"residential",,,,,,,,,,
1389149802,1377318969,27.949992,0,"residential",,,,,,,,,,
1377318969,1389149802,27.949992,0,"residential",,,,,,,,,,
1389149960,5384682213,19.669251,0,"unclassified",,,,,,,,,,
5384682213,1389149960,19.669251,0,"unclassified",,,,,,,,,,
5384682213,5384682216,17.029458,0,"unclassified",,,,,,,,,,
5384682216,5384682213,17.029458,0,"unclassified",,,,,,,,,,
5384682216,5384682212,25.215126,0,"unclassified",,,,,,,,,,
5384682212,5384682216,25.215126,0,"unclassified",,,,,,,,,,
5384682212,1377319234,20.852766,0,"unclassified",,,,,,,,,,
1377319234,5384682212,20.852766,0,"unclassified",,,,,,,,,,
1389149881,1377319203,65.910545,0,"unclassified",,,,,,,,,,
1377319203,1389149881,65.910545,0,"unclassified",,,,,,,,,,
1377319203,1389149930,69.232988,0,"unclassified",,,,,,,,,,
1389149930,1377319203,69.232988,0,"unclassified",,,,,,,,,,
1389149789,1389149767,67.468821,0,"unclassified",,,,,,,,,,
1389149767,1389149789,67.468821,0,"unclassified",,,,,,,,,,
1389149921,1389149930,28.87538,0,"unclassified",,,,,,,,,,
1389149930,1389149921,28.87538,0,"unclassified",,,,,,,,,,
1389149930,1389149940,27.702167,0,"unclassified",,,,,,,,,,
1389149940,1389149930,27.702167,0,"unclassified",,,,,,,,,,
1389149883,1389149875,84.384626,0,"unclassified",,,,,,,,,,
1389149875,1389149883,84.384626,0,"unclassified",,,,,,,,,,
1389149822,5314272451,44.313929,0,"unclassified",,,,,,,,,,
5314272451,1389149822,44.313929,0,"unclassified",,,,,,,,,,
5314272451,5314272444,24.746926,0,"unclassified",,,,,,,,,,
5314272444,5314272451,24.746926,0,"unclassified",,,,,,,,,,
5314272444,1389149788,44.94649,0,"unclassified",,,,,,,,,,
1389149788,5314272444,44.94649,0,"unclassified",,,,,,,,,,
309414237,1389149938,142.055642,0,"unclassified",,,,,,,,,,
1389149953,3289965295,78.415643,0,"unclassified",,,,,,,,,,
3289965295,1389149953,78.415643,0,"unclassified",,,,,,,,,,
3289965295,3289965289,97.550584,0,"unclassified",,,,,,,,,,
3289965289,3289965295,97.550584,0,"unclassified",,,,,,,,,,
3289965289,1389149873,66.187099,0,"unclassified",,,,,,,,,,
1389149873,3289965289,66.187099,0,"unclassified",,,,,,,,,,
1389149843,1389149820,134.596653,0,"unclassified",,,,,,,,,,
1389149820,1389149843,134.596653,0,"unclassified",,,,,,,,,,
1389149821,5384944042,56.017488,0,"residential",,,,,,,,,,
1381382422,1389149917,114.962824,0,"unclassified",,,,,,,,,,
1389149917,1381382422,114.962824,0,"unclassified",,,,,,,,,,
1389149917,1389149963,114.184918,0,"unclassified",,,,,,,,,,
1389149963,1389149917,114.184918,0,"unclassified",,,,,,,,,,
1389149963,1389149974,163.914855,0,"unclassified",,,,,,,,,,
1389149968,1389149957,64.051956,0,"unclassified",,,,,,,,,,
1389149957,1389149968,64.051956,0,"unclassified",,,,,,,,,,
1389149957,1389149923,88.77294799999999,0,"unclassified",,,,,,,,,,
1389149923,1389149957,88.77294799999999,0,"unclassified",,,,,,,,,,
1389149923,1389149912,74.881403,0,"unclassified",,,,,,,,,,
1389149912,1389149923,74.881403,0,"unclassified",,,,,,,,,,
1389149888,1389149896,86.725636,0,"unclassified",,,,,,,,,,
1389149896,1389149888,86.725636,0,"unclassified",,,,,,,,,,
1389149802,1389149814,67.377248,0,"unclassified",,,,,,,,,,
1389149814,1389149802,67.377248,0,"unclassified",,,,,,,,,,
1389149814,1389149825,32.528751,0,"unclassified",,,,,,,,,,
1389149825,1389149814,32.528751,0,"unclassified",,,,,,,,,,
1389149825,1389149857,116.223217,0,"unclassified",,,,,,,,,,
1389149857,1389149825,116.223217,0,"unclassified",,,,,,,,,,
1389149857,1389149871,115.284835,0,"unclassified",,,,,,,,,,
1389149871,1389149857,115.284835,0,"unclassified",,,,,,,,,,
1389149871,1389149915,143.541944,0,"unclassified",,,,,,,,,,
1389149741,5314272433,91.024239,0,"unclassified",,,,,,,,,,
5314272433,1389149741,91.024239,0,"unclassified",,,,,,,,,,
5314272433,1389149763,41.26642,0,"unclassified",,,,,,,,,,
1389149763,5314272433,41.26642,0,"unclassified",,,,,,,,,,
1389149763,1389149789,89.542919,0,"unclassified",,,,,,,,,,
309405419,308788983,48.810022000000004,0,"trunk_link",,"2",,,,,,,,
308788983,309405419,48.810022000000004,0,"trunk_link",,"2",,,,,,,,
309405408,1381355479,55.989706,0,"trunk",,"1",,,,,,,,
2337695337,2337695326,53.43546,0,"unclassified",,,,,,,,,,
2337695326,2337695337,53.43546,0,"unclassified",,,,,,,,,,
2337695326,2337695334,59.60669,0,"unclassified",,,,,,,,,,
2337695334,2337695326,59.60669,0,"unclassified",,,,,,,,,,
309405419,1381355479,58.888451,0,"trunk_link",,,,,,,,,,
2337701113,2337701112,117.64731,0,"unclassified",,,,,,,,,,
2337701112,2337701113,117.64730999999999,0,"unclassified",,,,,,,,,,
1381382753,1381382679,94.68646400000002,0,"unclassified",,,,,,,,,,
1381382679,1381382753,94.686464,0,"unclassified",,,,,,,,,,
1381382679,5384944148,16.25484,0,"unclassified",,,,,,,,,,
5384944148,1381382679,16.25484,0,"unclassified",,,,,,,,,,
5384944148,5384944147,2.628876,0,"unclassified",,,,,,,,,,
5384944147,5384944148,2.628876,0,"unclassified",,,,,,,,,,
5384944147,5384944144,16.677161,0,"unclassified",,,,,,,,,,
5384944144,5384944147,16.677161,0,"unclassified",,,,,,,,,,
5384944144,1381382667,31.808889,0,"unclassified",,,,,,,,,,
1381382667,5384944144,31.808889,0,"unclassified",,,,,,,,,,
2645279188,1381382779,30.702746,0,"unclassified",,,,,,,,,,
2337732849,2645279188,126.27098,0,"unclassified",,,,,,,,,,
2337732843,2337732849,103.072129,0,"unclassified",,,,,,,,,,
1381382779,2645279188,30.702746,0,"unclassified",,,,,,,,,,
2645279188,2337732849,126.27098,0,"unclassified",,,,,,,,,,
2337732849,2337732843,103.072129,0,"unclassified",,,,,,,,,,
2337732849,1381382759,9.863971,0,"unclassified",,,,,,,,,,
1381382759,2337732849,9.863971,0,"unclassified",,,,,,,,,,
800055394,1377327488,119.986209,0,"trunk",,,,,,,,,,
1377327488,1377319285,68.480973,0,"trunk",,,,,,,,,,
1381531227,1381530899,605.91153,0,"tertiary",,"1",,,,,,,,
1381531227,309405306,15.055498,0,"tertiary",,"1",,,,,,,,
309405306,1381531227,15.055498,0,"tertiary",,"1",,,,,,,,
309405306,309405346,40.666858000000005,0,"tertiary",,"1",,,,,,,,
309405346,309405306,40.666858,0,"tertiary",,"1",,,,,,,,
309405346,309405352,37.35297,1,"tertiary",,"1",,,,,,,,
1381531340,309405352,17.374967,1,"tertiary",,"1",,,,,,,,
1381531340,800034038,48.506342,0,"tertiary",,"1",,,,,,,,
800034038,1381531340,48.506342000000004,0,"tertiary",,"1",,,,,,,,
800034038,2337695337,71.258904,0,"tertiary",,"1",,,,,,,,
2337695337,800034038,71.258904,0,"tertiary",,"1",,,,,,,,
2337695337,1381382350,50.018508999999995,0,"tertiary",,"1",,,,,,,,
1381382350,2337695337,50.018508999999995,0,"tertiary",,"1",,,,,,,,
1381382350,2645041251,73.393787,0,"tertiary",,"1",,,,,,,,
2645041251,1381382350,73.393787,0,"tertiary",,"1",,,,,,,,
2645041251,1381382394,1.660286,0,"tertiary",,"1",,,,,,,,
1381382394,2645041251,1.660286,0,"tertiary",,"1",,,,,,,,
1381382394,1389149875,48.953826,0,"tertiary",,"1",,,,,,,,
1389149875,1381382394,48.953826,0,"tertiary",,"1",,,,,,,,
1389149875,1389149888,29.833223,0,"tertiary",,"1",,,,,,,,
1389149888,1389149875,29.833223,0,"tertiary",,"1",,,,,,,,
1389149888,1389149895,17.10411,0,"tertiary",,"1",,,,,,,,
1389149895,1389149888,17.10411,0,"tertiary",,"1",,,,,,,,
1389149895,1389149912,24.12653,0,"tertiary",,"1",,,,,,,,
1389149912,1389149895,24.12653,0,"tertiary",,"1",,,,,,,,
1389149912,1381382517,44.825981,0,"tertiary",,"1",,,,,,,,
1381382517,1389149912,44.825981,0,"tertiary",,"1",,,,,,,,
1381382517,1381382582,55.211912999999996,0,"tertiary",,"1",,,,,,,,
1381382582,1381382517,55.211912999999996,0,"tertiary",,"1",,,,,,,,
1381382582,2337732843,118.22279699999999,0,"tertiary",,"1",,,,,,,,
2337732843,1381382582,118.222797,0,"tertiary",,"1",,,,,,,,
2337732843,1381382760,45.627686,0,"tertiary",,"1",,,,,,,,
1381382760,2337732843,45.627686,0,"tertiary",,"1",,,,,,,,
1381382760,1381382779,44.630326999999994,0,"tertiary",,"1",,,,,,,,
1381382779,1381382760,44.630327,0,"tertiary",,"1",,,,,,,,
1381382779,1381382846,90.38754499999999,0,"tertiary",,"1",,,,,,,,
1381382846,1381382779,90.38754500000002,0,"tertiary",,"1",,,,,,,,
1381382846,1381382853,11.494944,0,"tertiary",,"1",,,,,,,,
1381382853,1381382846,11.494944,1,"tertiary",,"1",,,,,,,,
1381382853,2645279199,57.730323,0,"tertiary",,"1",,,,,,,,
2645279204,1381382914,28.64238,0,"tertiary",,"1",,,,,,,,
1381382914,2645279204,28.64238,0,"tertiary",,"1",,,,,,,,
1381382914,800034058,198.642172,0,"tertiary",,"1",,,,,,,,
800034058,1381382914,198.642172,0,"tertiary",,"1",,,,,,,,
800034058,1381491152,27.935628,0,"tertiary",,"1",,,,,,,,
1381491152,800034058,27.935628,0,"tertiary",,"1",,,,,,,,
1381491152,308788988,109.769305,0,"tertiary",,"1",,,,,,,,
308788988,1381491152,109.769305,0,"tertiary",,"1",,,,,,,,
2645041260,2645041254,113.898934,0,"residential",,,,,,,,,,
2645041254,2645041260,113.898934,0,"residential",,,,,,,,,,
2645041243,2645041235,39.404159,0,"residential",,,,,,,,,,
2645041235,2645041232,7.360949,0,"residential",,,,,,,,,,
2645041232,2645041235,7.360949,0,"residential",,,,,,,,,,
2645041248,2645041251,69.12143,0,"residential",,,,,,,,,,
2645041251,2645041248,69.12143,0,"residential",,,,,,,,,,
2645041245,2645041238,40.358873,0,"residential",,,,,,,,,,
1381376712,2645041235,93.180978,0,"residential",,,,,,,,,,
2645041235,1381376712,93.180978,0,"residential",,,,,,,,,,
2645041235,2645041238,80.013871,0,"residential",,,,,,,,,,
2645041238,2645041235,80.013871,0,"residential",,,,,,,,,,
2645279250,5384943793,166.74206599999997,0,"service",,,,,,,"alley",,,
5384943793,2645279250,166.742066,0,"service",,,,,,,"alley",,,
5384943793,2645279210,25.044101,0,"service",,,,,,,"alley",,,
2645279210,5384943793,25.044101,0,"service",,,,,,,"alley",,,
2645279188,2645279191,65.726419,0,"residential",,,,,,,,,,
2645279191,2645279188,65.726419,0,"residential",,,,,,,,,,
2645279201,2645279204,101.056656,0,"residential",,,,,,,,,,
2645279204,2645279201,101.056656,0,"residential",,,,,,,,,,
2645279197,2645279199,102.097904,0,"residential",,,,,,,,,,
2645279199,2645279197,102.097904,0,"residential",,,,,,,,,,
1381382871,1381491092,78.216143,0,"residential",,,,,,,,,,
1381491092,1381382871,78.216143,0,"residential",,,,,,,,,,
2645279198,2645279202,105.681804,0,"residential",,,,,,,,,,
2645279202,2645279198,105.681804,0,"residential",,,,,,,,,,
1381382906,4527520576,43.683805,0,"residential",,,,,,,,,,
4527520576,1381382906,43.683805,0,"residential",,,,,,,,,,
4527520576,4527520570,78.39949200000001,0,"residential",,,,,,,,,,
4527520570,4527520576,78.39949200000001,0,"residential",,,,,,,,,,
4527520570,4527520571,34.527119,0,"residential",,,,,,,,,,
4527520571,4527520570,34.527119,0,"residential",,,,,,,,,,
4527520571,2645882536,69.293858,0,"residential",,,,,,,,,,
2645882536,4527520571,69.293858,0,"residential",,,,,,,,,,
2645882536,4527520567,57.775771,0,"residential",,,,,,,,,,
4527520567,2645882536,57.775771,0,"residential",,,,,,,,,,
4527520567,1381382928,90.613384,0,"residential",,,,,,,,,,
1381382928,4527520567,90.613384,0,"residential",,,,,,,,,,
2645882558,2645882562,46.452745,0,"residential",,,,,,,,,,
2645882562,2645882558,46.452745,0,"residential",,,,,,,,,,
2645882562,2645882564,23.369112,0,"residential",,,,,,,,,,
2645882564,2645882562,23.369112,0,"residential",,,,,,,,,,
2645882536,2645882545,54.444009,0,"residential",,,,,,,,,,
2645882545,2645882536,54.44400900000001,0,"residential",,,,,,,,,,
2645882545,2645882554,46.7324,0,"residential",,,,,,,,,,
2645882554,2645882545,46.7324,0,"residential",,,,,,,,,,
1381464306,2645882554,116.80533100000001,0,"unclassified",,,,,,,,,,
2645882554,1381464306,116.805331,0,"unclassified",,,,,,,,,,
2645882554,2645882558,32.54243,0,"unclassified",,,,,,,,,,
2645882558,2645882554,32.54243,0,"unclassified",,,,,,,,,,
2645882558,2645882559,27.853922,0,"unclassified",,,,,,,,,,
2645882559,2645882558,27.853922,0,"unclassified",,,,,,,,,,
2645882559,1381464383,73.842035,0,"unclassified",,,,,,,,,,
1381464383,2645882559,73.842035,0,"unclassified",,,,,,,,,,
2645912390,2645912385,102.684789,0,"residential",,,,,,,,,,
2645912385,2645912390,102.684789,0,"residential",,,,,,,,,,
1381355799,5384943781,42.047369,0,"unclassified",,,,,,,,,,
5384943781,1381355799,42.047369,0,"unclassified",,,,,,,,,,
5384943781,2645912386,19.941842,0,"unclassified",,,,,,,,,,
2645912386,5384943781,19.941842,0,"unclassified",,,,,,,,,,
2645912386,1381355754,102.097876,0,"unclassified",,,,,,,,,,
1381355754,2645912386,102.097876,0,"unclassified",,,,,,,,,,
2645912386,2645912390,36.727467000000004,0,"residential",,,,,,,,,,
2645912390,2645912386,36.727467,0,"residential",,,,,,,,,,
2645912390,2645912394,22.550832,0,"residential",,,,,,,,,,
2645912394,2645912390,22.550832,0,"residential",,,,,,,,,,
2645912391,2645912400,63.682062,0,"residential",,,,,,,,,,
2645912400,1381355815,17.331267,0,"residential",,,,,,,,,,
1381355815,2645912400,17.331267,0,"residential",,,,,,,,,,
2645912379,2645912383,111.92011000000001,0,"residential",,,,,,,,,,
2645912383,2645912379,111.92011,0,"residential",,,,,,,,,,
2645912391,2645912387,96.76762,0,"residential",,,,,,,,,,
2645912391,2645912394,35.596862,0,"residential",,,,,,,,,,
2645912394,2645912391,35.596862,0,"residential",,,,,,,,,,
2645912394,2645912400,39.137782,0,"residential",,,,,,,,,,
2645912400,2645912394,39.137782,0,"residential",,,,,,,,,,
3176773523,2337695334,45.194683999999995,0,"trunk_link",,"2",,,,,,,,
2337695334,2337695336,54.073572,0,"trunk_link",,"2",,,,,,,,
2337695336,309405419,23.224739,0,"trunk_link",,"2",,,,,,,,
1377318995,5384944042,78.551964,0,"residential",,,,,,,,,,
1377318979,3289965276,116.791954,0,"residential",,,,,,,,,,
5384944042,1389149821,56.017488,0,"residential",,,,,,,,,,
5384944042,1377318995,78.551964,0,"residential",,,,,,,,,,
3191479918,3191479917,112.783461,0,"residential",,,,,,,,,,
3191479917,3191479918,112.783461,0,"residential",,,,,,,,,,
3191479917,3191479915,117.647777,0,"residential",,,,,,,,,,
3191479915,3191479917,117.647777,0,"residential",,,,,,,,,,
1389149789,1389149763,89.542919,0,"unclassified",,,,,,,,,,
1389149789,1389149791,23.894795,0,"unclassified",,,,,,,,,,
1389149791,1389149789,23.894795,0,"unclassified",,,,,,,,,,
1389149791,1389149804,29.217252,0,"unclassified",,,,,,,,,,
1389149804,1389149791,29.217252,0,"unclassified",,,,,,,,,,
1389149804,1389149808,28.033966,0,"unclassified",,,,,,,,,,
1389149808,1389149804,28.033966,0,"unclassified",,,,,,,,,,
1389149808,1389149814,28.686116,0,"unclassified",,,,,,,,,,
1389149814,1389149808,28.686116,0,"unclassified",,,,,,,,,,
1389149814,1389149823,28.446794,0,"unclassified",,,,,,,,,,
1389149823,1389149814,28.446794,0,"unclassified",,,,,,,,,,
1377319556,800055389,26.876265,0,"tertiary",,,,,,,,,,
800055389,1377319556,26.876265,0,"tertiary",,,,,,,,,,
800055389,1377319500,72.267061,0,"tertiary",,,,,,,,,,
1377319500,800055389,72.267061,0,"tertiary",,,,,,,,,,
3176773522,3176773523,7.975409,1,"trunk",,,,,,,,,,
3292356506,1381355810,47.887727999999996,0,"unclassified",,,,,,,,,,
1381355810,3292356506,47.887727999999996,0,"unclassified",,,,,,,,,,
1381355810,5384681751,36.234623,0,"unclassified",,,,,,,,,,
5384681751,1381355810,36.234623,0,"unclassified",,,,,,,,,,
5384681759,5384681746,12.204065,0,"unclassified",,,,,,,,,,
5384681746,5384681759,12.204065,0,"unclassified",,,,,,,,,,
5384681746,5384681762,10.242736,0,"unclassified",,,,,,,,,,
5384681762,5384681746,10.242736,0,"unclassified",,,,,,,,,,
5384681762,1381355768,19.798858,0,"unclassified",,,,,,,,,,
