node_id_org,node_id_dest,distance,highway,oneway,max_speed,lanes,width,bridge,tunnel,surface,service,foot,bicycle
1143630574,1143630600,58.227467,unclassified,yes,,,,,,,,,
1143630600,1143630677,22.242161,unclassified,yes,,,,,,,,,
1143630677,1143630622,86.660289,unclassified,yes,,,,,,,,,
1179085773,1143630649,6.591545,unclassified,,,,,,,,,,
1143630649,1143630651,60.188819,unclassified,,,,,,,,,,
1143630651,2950246379,18.403867,unclassified,,,,,,,,,,
1143630667,1127749692,110.521937,unclassified,,,,,,,,,,
1143630491,1143630581,20.874489,unclassified,,,,,,,,,,
1143630581,2950247644,6.146862,unclassified,,,,,,,,,,
2950247644,1143630574,13.016681,unclassified,,,,,,,,,,
1143630547,2396871128,4.827921,unclassified,-1,,,,,,paved,,,
2396871128,1143630594,49.167019,unclassified,-1,,,,,,paved,,,
1143630594,1127749986,110.712934,unclassified,-1,,,,,,paved,,,
1179085889,1143630629,2.689847,unclassified,,,,,,,,,,
1143630629,1143630453,4.972171,unclassified,,,,,,,,,,
1143630686,1143630552,22.098004,unclassified,,,,,,,,,,
582052452,2036494991,3.239792,unclassified,yes,,,,,,,,,
2036494991,582052049,8.478179,unclassified,yes,,,,,,,,,
582052049,582052047,42.105839,unclassified,yes,,,,,,,,,
582052047,582050134,28.908206,unclassified,yes,,,,,,,,,
582050134,665213111,22.478545,unclassified,yes,,,,,,,,,
1143721622,1143721750,69.459087,unclassified,yes,,,,,,,,,
1143721750,1143721599,72.268846,unclassified,yes,,,,,,,,,
1143721599,1143630613,62.892868,unclassified,yes,,,,,,,,,
1143630613,1143721422,85.700610,unclassified,yes,,,,,,,,,
1143721422,1143630555,97.808146,unclassified,yes,,,,,,,,,
1143721532,1143721634,44.702627,footway,,,,,,,,,,
1143721634,1143721399,36.300868,footway,,,,,,,,,,
1143721399,1143721446,23.421830,footway,,,,,,,,,,
1143721762,1143721450,45.394668,footway,,,,,,,,,,yes
1143721541,1143721422,89.891959,unclassified,,,,,,,paved,,,
1143721422,2396871167,34.455330,unclassified,,,,,,,paved,,,
2396871167,1143721616,8.738826,unclassified,,,,,,,paved,,,
1093469771,1093725228,9.362550,unclassified,yes,,,,,,,,,
1093725228,1093771047,23.408970,unclassified,yes,,,,,,,,,
1093771047,1093725342,9.873607,unclassified,yes,,,,,,,,,
1093725342,1093725187,2.696642,unclassified,yes,,,,,,,,,
1093725187,1177182746,38.295363,unclassified,yes,,,,,,,,,
1177182746,1093725300,4.082326,unclassified,yes,,,,,,,,,
1093725300,1093725338,38.402722,unclassified,yes,,,,,,,,,
1093725338,1093725256,41.645305,unclassified,yes,,,,,,,,,
1093725256,5892004250,21.227115,unclassified,yes,,,,,,,,,
5892004250,1093771054,38.375516,unclassified,yes,,,,,,,,,
1093771054,1093725328,21.819573,unclassified,yes,,,,,,,,,
1093725328,1093725366,26.182062,unclassified,yes,,,,,,,,,
1093725366,1093725318,45.537538,unclassified,yes,,,,,,,,,
1093626362,1093626172,28.534225,unclassified,,,,,,,,,,
1093626172,1093626726,16.515086,unclassified,,,,,,,,,,
1093626726,1093725313,40.662884,unclassified,,,,,,,,,,
1093725313,1093626277,35.153167,unclassified,,,,,,,,,,
1093626277,1093626202,38.544104,unclassified,,,,,,,,,,
1093626202,1093626137,17.825387,unclassified,,,,,,,,,,
1093626137,1093469973,39.145531,unclassified,,,,,,,,,,
1093725418,1093725421,38.061660,unclassified,yes,,,,,,paved,,,
1093725421,1093725414,33.427210,unclassified,yes,,,,,,paved,,,
1093725414,2396871150,30.230563,unclassified,yes,,,,,,paved,,,
2396871150,1093725410,4.748559,unclassified,yes,,,,,,paved,,,
1177424613,1093725458,18.664506,unclassified,,,,,,,,,,
1093725458,1093725418,27.482698,unclassified,,,,,,,,,,
1093725418,1093725297,70.164419,unclassified,,,,,,,,,,
1093725297,1093725313,5.675879,unclassified,,,,,,,,,,
1093725313,1093725452,95.381088,unclassified,,,,,,,,,,
1093725452,1093469891,36.786826,unclassified,,,,,,,,,,
1177424641,1177424656,8.450437,footway,,,,,,,,,yes,
1177424731,1177424735,83.695759,footway,,,,,,,,,yes,
1177424735,1177424756,8.426232,footway,,,,,,,,,yes,
1177424756,1460821399,36.784202,footway,,,,,,,,,yes,
1460821399,1460821400,32.199797,footway,,,,,,,,,yes,
1460821400,1460821404,27.746659,footway,,,,,,,,,yes,
1460821404,1460821412,27.519465,footway,,,,,,,,,yes,
1460821412,1460821416,18.457710,footway,,,,,,,,,yes,
1460821416,1460821397,5.818311,footway,,,,,,,,,yes,
1460821397,1460821413,7.382902,footway,,,,,,,,,yes,
1460821413,1460821406,9.186968,footway,,,,,,,,,yes,
1460821406,1460821402,9.490918,footway,,,,,,,,,yes,
1460821402,1460821415,22.541616,footway,,,,,,,,,yes,
1460821415,1460821410,4.837468,footway,,,,,,,,,yes,
1177424656,1312613620,23.675930,footway,,,,,,,,,yes,
1312613620,1312613342,33.988819,footway,,,,,,,,,yes,
1312613342,1177424812,37.094559,footway,,,,,,,,,yes,
1177424812,1177424780,8.799779,footway,,,,,,,,,yes,
1177424780,1177424814,6.980452,footway,,,,,,,,,yes,
1177424814,1312613348,32.913876,footway,,,,,,,,,yes,
1312613348,1312613492,35.477834,footway,,,,,,,,,yes,
1312613492,1312613778,37.523793,footway,,,,,,,,,yes,
1312613778,2454977052,19.012039,footway,,,,,,,,,yes,
2454977052,1312613415,68.246857,footway,,,,,,,,,yes,
1312613415,1177182914,47.779048,footway,,,,,,,,,yes,
1177472796,1177472799,21.819136,primary,yes,,2,,yes,,paved,,,
1127749051,3800364564,5.811911,unclassified,,,,,,,paved,,,
3800364564,4622811959,5.251178,unclassified,,,,,,,paved,,,
4622811959,444326657,2.061416,unclassified,,,,,,,paved,,,
444326657,1312613350,4.602583,unclassified,,,,,,,paved,,,
1312613350,4622812862,1.886062,unclassified,,,,,,,paved,,,
4622812862,1312613413,71.719118,unclassified,,,,,,,paved,,,
1312613413,4622812866,50.946702,unclassified,,,,,,,paved,,,
4622812866,1312613780,31.698445,unclassified,,,,,,,paved,,,
1312613780,1312613605,13.403170,unclassified,,,,,,,paved,,,
1312613605,1312613418,10.012551,unclassified,,,,,,,paved,,,
1312613418,1312613367,2.751150,unclassified,,,,,,,paved,,,
1312613367,1312613436,20.479643,unclassified,,,,,,,paved,,,
1312613436,5892003370,25.636813,unclassified,,,,,,,paved,,,
5892003370,1127748939,2.517099,unclassified,,,,,,,paved,,,
1127748939,1312613674,19.190694,unclassified,,,,,,,paved,,,
1312613674,1312613592,46.623068,unclassified,,,,,,,paved,,,
1312613592,1312613627,10.351985,unclassified,,,,,,,paved,,,
1312613627,1312613692,24.049797,unclassified,,,,,,,paved,,,
1312613692,1312613501,27.077456,unclassified,,,,,,,paved,,,
1312613501,1177424777,16.605129,unclassified,,,,,,,paved,,,
1177473760,1177473762,34.990584,primary,,,,,yes,,paved,,,
1179085772,1179085773,14.268586,unclassified,,,,,yes,,,,,
1179085775,2950245752,8.054443,unclassified,,,,,yes,,,,,
1143630509,2950245740,20.697430,unclassified,,,,,,,,,,
1179085888,1179085889,14.288892,unclassified,,,,,yes,,,,,
720554526,1143630629,53.308512,footway,,,,,,,,,,yes
1143630629,720554558,28.075976,footway,,,,,,,,,,yes
720554558,720554739,33.388190,footway,,,,,,,,,,yes
720554739,1143630536,57.368204,footway,,,,,,,,,,yes
1143630536,720554512,23.667392,footway,,,,,,,,,,yes
720554512,1143630690,23.415104,footway,,,,,,,,,,yes
1143630690,1143630560,48.104612,footway,,,,,,,,,,yes
1143630560,720554674,17.120588,footway,,,,,,,,,,yes
720554674,720554642,18.850718,footway,,,,,,,,,,yes
720554642,1143630491,21.484619,footway,,,,,,,,,,yes
1143630491,1179085785,45.808856,footway,,,,,,,,,,yes
1179085785,720554680,17.146990,footway,,,,,,,,,,yes
720554680,1143630649,23.851811,footway,,,,,,,,,,yes
1143630649,720554566,39.038007,footway,,,,,,,,,,yes
720554566,2950246395,12.183130,footway,,,,,,,,,,yes
1116455533,1116455529,6.930023,footway,,,,,,,,,,
1116455529,1116455540,28.528422,footway,,,,,,,,,,
4074571839,720554725,11.425183,tertiary,,,2,,,,paved,,,
720554725,2396871139,9.041211,tertiary,,,2,,,,paved,,,
2396871139,1143721622,101.027189,tertiary,,,2,,,,paved,,,
1143721622,720554595,14.969238,tertiary,,,2,,,,paved,,,
720554595,2848912151,2.507520,tertiary,,,2,,,,paved,,,
665213119,1822539887,28.997881,unclassified,,,,,,,,,,
1822539887,1180771658,49.167263,unclassified,,,,,,,,,,
1180771655,1822539867,3.676323,unclassified,,,,,,,,,,
1822539867,1922031491,30.715899,unclassified,,,,,,,,,,
1922031491,664964088,19.286870,unclassified,,,,,,,,,,
664964088,1922031462,19.687989,unclassified,,,,,,,,,,
1922031462,1922031451,24.924142,unclassified,,,,,,,,,,
1922031451,1922031449,23.052012,unclassified,,,,,,,,,,
1922031449,1922031441,0.995877,unclassified,,,,,,,,,,
1922031441,665213122,33.506831,unclassified,,,,,,,,,,
665213122,1922031439,9.164394,unclassified,,,,,,,,,,
1922031439,1922031450,42.446874,unclassified,,,,,,,,,,
1922031450,1922031417,40.058555,unclassified,,,,,,,,,,
1922031417,664964092,12.927898,unclassified,,,,,,,,,,
664964092,1822539803,3.940415,unclassified,,,,,,,,,,
1822539803,2038476059,26.032487,unclassified,,,,,,,,,,
2038476059,664964094,35.342529,unclassified,,,,,,,,,,
664964094,1922031388,55.748411,unclassified,,,,,,,,,,
1922031388,1093469808,24.775627,unclassified,,,,,,,,,,
1135769358,1180771801,4.274661,unclassified,yes,,,,,,,,,
1180771801,1135769363,28.223693,unclassified,yes,,,,,,,,,
1135769363,1135769488,1.409459,unclassified,yes,,,,,,,,,
1135769488,1135769440,31.392946,unclassified,yes,,,,,,,,,
1135769440,1135769357,39.959454,unclassified,yes,,,,,,,,,
1135769357,1135769475,21.792354,unclassified,yes,,,,,,,,,
1135769475,1135769388,32.807916,unclassified,yes,,,,,,,,,
1135769388,1135769365,15.724910,unclassified,yes,,,,,,,,,
1135769365,1135769474,7.718638,unclassified,yes,,,,,,,,,
1135769474,1135769456,15.297862,unclassified,yes,,,,,,,,,
1135769456,1135769410,19.357239,unclassified,yes,,,,,,,,,
1135769410,1135769366,16.626234,unclassified,yes,,,,,,,,,
1135769366,1135769317,21.338783,unclassified,yes,,,,,,,,,
1135769317,1135769473,22.154873,unclassified,yes,,,,,,,,,
1135769473,1135769343,15.899216,unclassified,yes,,,,,,,,,
1135769343,1135769323,14.434733,unclassified,yes,,,,,,,,,
1135769323,1135769349,11.800022,unclassified,yes,,,,,,,,,
1135769349,1135769424,4.707279,unclassified,yes,,,,,,,,,
1180771655,1180771705,34.655378,unclassified,yes,,,,,,,,,
1135769426,393130787,18.216354,tertiary,,,2,,,,,,,
393130787,393130788,38.380341,tertiary,,,2,,,,,,,
393130788,2038377579,21.443222,tertiary,,,2,,,,,,,
2038377579,393130789,25.197431,tertiary,,,2,,,,,,,
393130789,393130790,41.577751,tertiary,,,2,,,,,,,
393130790,4624462029,8.840224,tertiary,,,2,,,,,,,
4624462029,393130791,14.193723,tertiary,,,2,,,,,,,
393130791,393130793,20.534401,tertiary,,,2,,,,,,,
393130793,393130794,13.069135,tertiary,,,2,,,,,,,
393130794,1135821062,15.122064,tertiary,,,2,,,,,,,
1135821062,1922031264,49.457711,tertiary,,,2,,,,,,,
1922031264,393130795,6.289046,tertiary,,,2,,,,,,,
393130795,660127364,46.488947,tertiary,,,2,,,,,,,
660127364,1135769400,31.704044,tertiary,,,2,,,,,,,
1135769400,4971546837,20.569374,tertiary,,,2,,,,,,,
4971546837,393130796,17.922399,tertiary,,,2,,,,,,,
393130796,1922031274,45.874132,tertiary,,,2,,,,,,,
1922031274,2038377583,2.650649,tertiary,,,2,,,,,,,
2038377583,4971546833,26.052073,tertiary,,,2,,,,,,,
4971546833,393130797,86.217943,tertiary,,,2,,,,,,,
393130797,297164912,30.515303,tertiary,,,2,,,,,,,
1135769426,1182810314,9.580411,tertiary,yes,,1,,,,,,,
1182810314,1182810317,14.233776,tertiary,yes,,1,,,,,,,
1182810317,1182810321,20.869204,tertiary,yes,,1,,,,,,,
1182810321,1182810327,39.007666,tertiary,yes,,1,,,,,,,
1182810327,1182810339,27.026407,tertiary,yes,,1,,,,,,,
1182810339,1182810343,23.470573,tertiary,yes,,1,,,,,,,
1182810343,1182810345,13.919374,tertiary,yes,,1,,,,,,,
1182810345,1182810351,15.303394,tertiary,yes,,1,,,,,,,
1182810351,1182810356,16.630848,tertiary,yes,,1,,,,,,,
1182810356,393130782,29.447309,tertiary,yes,,1,,,,,,,
1135769467,1135769340,17.345230,unclassified,,,,,,,,,,
1135769340,1135769321,15.038255,unclassified,,,,,,,,,,
1135769321,1135769372,10.405940,unclassified,,,,,,,,,,
1135769372,1135769376,16.361499,unclassified,,,,,,,,,,
393130782,393130783,34.063244,tertiary,yes,,1,,,,,,,
393130783,393130784,30.205017,tertiary,yes,,1,,,,,,,
393130784,393130785,20.714881,tertiary,yes,,1,,,,,,,
393130785,393130786,57.747434,tertiary,yes,,1,,,,,,,
393130786,1135769426,56.203603,tertiary,yes,,1,,,,,,,
1192530086,1192530099,53.522379,unclassified,,,,,,,,,,
1192530099,1097906818,36.151779,unclassified,,,,,,,,,,
1192530035,1097906543,5.936042,tertiary,,,,,,,,,,
1097906543,1097906818,44.704375,tertiary,,,,,,,,,,
2035678590,2035678603,35.735489,footway,,,,,,,,,,
2035678603,2299061470,12.568262,footway,,,,,,,,,,
2299061470,2035678604,9.365074,footway,,,,,,,,,,
2035678604,2035678607,4.839353,footway,,,,,,,,,,
2035678607,2035678609,6.016808,footway,,,,,,,,,,
2035678609,2035678619,17.898994,footway,,,,,,,,,,
2035678619,2035678626,16.101042,footway,,,,,,,,,,
2035678626,2035678631,8.867379,footway,,,,,,,,,,
2035678631,2035678633,14.053892,footway,,,,,,,,,,
2035678633,1198024413,9.645602,footway,,,,,,,,,,
2036411541,5774266729,35.762208,unclassified,yes,,,,,,,,,
5774266729,1312602170,1.296931,unclassified,yes,,,,,,,,,
1312602170,1312602314,35.005323,unclassified,yes,,,,,,,,,
1312613367,1312613444,28.116815,unclassified,,,,,,,,,,
1312613811,1312613413,20.308436,unclassified,,,,,,,,,,
1312613430,1312613568,44.754664,unclassified,,,,,,,,,,
1312613568,1312613599,19.006374,unclassified,,,,,,,,,,
1312613413,1312613554,21.689610,unclassified,,,,,,,,,,
1312613554,1312613341,26.410685,unclassified,,,,,,,,,,
1312613341,1312613482,30.823971,unclassified,,,,,,,,,,
1312613482,1127749799,10.677501,unclassified,,,,,,,,,,
1312613436,1312613473,60.908738,unclassified,,,,,,,,,,
1312613703,1312613755,5.798063,unclassified,,,,,,,,,,
1312613755,1312613386,53.684334,unclassified,,,,,,,,,,
1312613386,1312613796,32.220010,unclassified,,,,,,,,,,
1312613796,1312613434,15.722278,unclassified,,,,,,,,,,
1312613501,1312613430,66.219997,unclassified,,,,,,,,,,
1312613430,1312613787,0.762484,unclassified,,,,,,,,,,
1312613787,1312613422,25.840201,unclassified,,,,,,,,,,
1312613422,1177424641,13.037872,unclassified,,,,,,,,,,
1685221150,3809762420,5.036044,unclassified,,,,,,,paved,,,
3809762420,1312613389,2.895167,unclassified,,,,,,,paved,,,
1312613389,1312613434,12.744720,unclassified,,,,,,,paved,,,
1312613434,1312613636,32.757639,unclassified,,,,,,,paved,,,
1312613636,1312613798,32.991809,unclassified,,,,,,,paved,,,
1312613798,1312613438,25.626370,unclassified,,,,,,,paved,,,
1312613605,1312613610,47.789809,unclassified,,,,,,,,,,
1312613610,1312613766,32.834857,unclassified,,,,,,,,,,
1312613766,1312613402,12.348809,unclassified,,,,,,,,,,
1312613402,1127750070,15.856491,unclassified,,,,,,,,,,
1312613592,1312613784,48.377904,unclassified,,,,,,,,,,
1312613784,4506648457,57.253180,unclassified,,,,,,,,,,
4506648457,1312613821,20.397604,unclassified,,,,,,,,,,
1312613821,1312613466,28.934316,unclassified,,,,,,,,,,
1312613514,1312613473,49.286090,unclassified,,,,,,,,,,
1312613473,1312613610,27.260295,unclassified,,,,,,,,,,
1177473762,2393584296,20.873959,primary,yes,,,,,,paved,,,
2393584296,253885516,12.012013,primary,yes,,,,,,paved,,,
253885516,252052891,12.260897,primary,yes,,,,,,paved,,,
252052891,1685221130,16.927357,primary,yes,,,,,,paved,,,
1685221130,1685221126,61.075661,primary,yes,,,,,,paved,,,
1685221126,1179085881,7.889668,primary,yes,,,,,,paved,,,
1179085881,2393573054,12.296745,primary,yes,,,,,,paved,,,
2393573054,2223533201,50.223061,primary,yes,,,,,,paved,,,
2223533201,1093685739,35.302371,primary,yes,,,,,,paved,,,
1093685739,1685221123,16.165701,primary,yes,,,,,,paved,,,
1685221123,1093685826,50.862308,primary,yes,,,,,,paved,,,
1093685826,2393573048,69.515361,primary,yes,,,,,,paved,,,
2393573048,1093685697,9.957134,primary,yes,,,,,,paved,,,
1093685697,1093685736,8.347166,primary,yes,,,,,,paved,,,
1312613557,1460821411,23.179542,footway,,,,,,,,,,
1460821411,1460821418,11.466801,footway,,,,,,,,,,
1460821418,1460821408,32.263059,footway,,,,,,,,,,
1460821408,1460821417,16.427075,footway,,,,,,,,,,
1460821417,1460821419,16.481617,footway,,,,,,,,,,
1460821419,1460821403,14.289980,footway,,,,,,,,,,
1607512528,1942852686,27.971714,unclassified,yes,,,,,,,,,
1942852686,1607512529,4.238681,unclassified,yes,,,,,,,,,
1607512529,1607512526,34.138757,unclassified,yes,,,,,,,,,
1607512526,3066682708,7.339071,unclassified,yes,,,,,,,,,
3066682708,1127749329,9.169964,unclassified,yes,,,,,,,,,
1685221132,1685221136,36.313936,primary,yes,,,,yes,,paved,,,
1685221136,2393584297,53.737312,primary,yes,,,,,,paved,,,
2393584297,1685221149,11.784334,primary,yes,,,,,,paved,,,
1685221149,2393584316,15.091778,primary,yes,,,,,,paved,,,
2393584316,1685221150,26.317015,primary,yes,,,,,,paved,,,
1685221150,1685221153,58.537731,primary,yes,,,,,,paved,,,
1685221153,1685221154,15.861538,primary,yes,,,,,,paved,,,
1685221154,1685221155,269.541061,primary,yes,,,,,,paved,,,
1685221155,1685221157,11.400254,primary,yes,,,,,,paved,,,
1685221157,1685221158,8.983665,primary,yes,,,,,,paved,,,
1685221158,1685221175,9.370270,primary,yes,,,,,,paved,,,
1685221175,1685221177,9.254542,primary,yes,,,,,,paved,,,
1685221177,1685221183,11.733343,primary,yes,,,,,,paved,,,
1685221183,1685221185,6.783207,primary,yes,,,,,,paved,,,
1685221185,1685221187,7.553305,primary,yes,,,,,,paved,,,
1685221187,1685221202,8.861598,primary,yes,,,,,,paved,,,
1685221202,2393584293,42.052112,primary,yes,,,,,,paved,,,
2393584293,1685221211,17.301043,primary,yes,,,,,,paved,,,
1685221211,2393584319,20.873898,primary,yes,,,,,,paved,,,
2393584319,2032007299,2.607673,primary,yes,,,,,,paved,,,
2032007299,1685221212,44.286587,primary,yes,,,,,,paved,,,
1685221212,1685221213,57.308695,primary,yes,,,,,,paved,,,
1685221213,2032007321,11.689614,primary,yes,,,,,,paved,,,
2032007321,2393584285,34.922436,primary,yes,,,,,,paved,,,
2393584285,1685221214,74.506328,primary,yes,,,,,,paved,,,
1685221214,2393584312,57.848077,primary,yes,,,,,,paved,,,
2393584312,1685221217,15.288515,primary,yes,,,,,,paved,,,
1685221217,2393584314,8.788512,primary,yes,,,,,,paved,,,
2393584314,2393584320,25.572618,primary,yes,,,,,,paved,,,
2393584320,1685221234,12.320367,primary,yes,,,,,,paved,,,
1685221234,2031964863,67.998984,primary,yes,,,,,,paved,,,
2031964863,1685221236,20.873723,primary,yes,,,,,,paved,,,
1685221236,2393584282,10.534277,primary,yes,,,,,,paved,,,
2393584282,2031691919,31.688036,primary,yes,,,,,,paved,,,
2031691919,1685221237,6.007592,primary,yes,,,,,,paved,,,
1685221237,1685221238,23.581640,primary,yes,,,,,,paved,,,
1685221238,1685221242,14.407241,primary,yes,,,,,,paved,,,
1685221242,2031691954,8.649266,primary,yes,,,,,,paved,,,
2031691954,1685221243,28.837140,primary,yes,,,,,,paved,,,
1685221243,1685221244,7.697820,primary,yes,,,,,,paved,,,
1685221244,1685221245,14.020498,primary,yes,,,,,,paved,,,
1685221245,2031692025,13.917862,primary,yes,,,,,,paved,,,
2031692025,2031692065,51.502097,primary,yes,,,,,,paved,,,
2031692065,1685221258,5.600818,primary,yes,,,,,,paved,,,
1685221258,2393584304,102.066609,primary,yes,,,,,,paved,,,
2393584304,2031692100,9.111445,primary,yes,,,,,,paved,,,
2031692100,1685221264,10.685868,primary,yes,,,,,,paved,,,
665213120,1822539917,20.445500,unclassified,,,,,,,,,,
1822539917,665213121,48.164141,unclassified,,,,,,,,,,
665213121,1922031530,2.308659,unclassified,,,,,,,,,,
1922031530,1680070584,38.276561,unclassified,,,,,,,,,,
1680070584,2036494942,16.126154,unclassified,,,,,,,,,,
2036494942,1922031511,3.082483,unclassified,,,,,,,,,,
1922031511,1922031492,28.035710,unclassified,,,,,,,,,,
1922031492,665213122,27.249077,unclassified,,,,,,,,,,
1922031451,1093469810,47.412951,unclassified,,,,,,,,,,
1922031472,1922031474,10.084369,unclassified,,,,,,,,,,
1922031333,1922031331,21.343176,unclassified,,,,,,,,,,
1922031343,1922031345,22.335507,unclassified,,,,,,,,,,
1922031462,1822539917,112.910156,unclassified,,,,,,,,,,
1922031340,1922031341,15.038623,unclassified,,,,,,,,,,
1093469888,664964088,40.460945,unclassified,,,,,,,,,,
1922031413,1922031441,50.240827,unclassified,,,,,,,,,,
1922031511,1922031509,20.638652,unclassified,,,,,,,,,,
1922031509,1922031508,15.539196,unclassified,,,,,,,,,,
1922031313,1922031340,53.843367,unclassified,,,,,,,,,,
1922031340,1922031352,21.035430,unclassified,,,,,,,,,,
1922031524,1922031496,52.625071,unclassified,,,,,,,,,,
1922031496,1922031492,55.457012,unclassified,,,,,,,,,,
1922031449,1922031472,17.084532,unclassified,,,,,,,,,,
1922031472,1922031509,28.537605,unclassified,,,,,,,,,,
1922031528,1922031516,33.443949,unclassified,,,,,,,,,,
1922031516,1922031491,38.720558,unclassified,,,,,,,,,,
1922031417,1922031419,43.889900,unclassified,,,,,,,,,,
1922031419,1922031435,15.656717,unclassified,,,,,,,,,,
1922031435,1922031439,14.793184,unclassified,,,,,,,,,,
1922031271,1922031278,41.167524,unclassified,,,,,,,,,,
1922031278,1922031283,40.287783,unclassified,,,,,,,,,,
1922031283,1922031298,56.478449,unclassified,,,,,,,,,,
393130793,1922031268,14.287250,unclassified,,,,,,,,,,
1922031268,1922031277,66.555522,unclassified,,,,,,,,,,
1922031277,1135769385,60.258935,unclassified,,,,,,,,,,
1922031361,1922031356,34.456012,unclassified,,,,,,,,,,
1922031356,1922031355,17.229840,unclassified,,,,,,,,,,
1922031355,1922031352,7.356436,unclassified,,,,,,,,,,
1922031530,2039169375,18.652277,unclassified,,,,,,,,,,
2039169375,1922031539,61.952942,unclassified,,,,,,,,,,
1922031539,1922031540,0.760438,unclassified,,,,,,,,,,
1922031540,582037334,26.146649,unclassified,,,,,,,,,,
1135769364,1922031307,20.182137,unclassified,,,,,,,,,,
1922031307,1922031300,18.320154,unclassified,,,,,,,,,,
1922031300,1135769346,49.369657,unclassified,,,,,,,,,,
1135769346,1922031279,58.258873,unclassified,,,,,,,,,,
1922031307,1922031309,16.100882,unclassified,,,,,,,,,,
1922031309,1922031312,21.667284,unclassified,,,,,,,,,,
1922031312,1922031313,4.291203,unclassified,,,,,,,,,,
1922031313,1922031324,58.415134,unclassified,,,,,,,,,,
1922031359,1922031358,11.912570,unclassified,,,,,,,,,,
1922031358,1922031333,45.434804,unclassified,,,,,,,,,,
1922031333,1922031330,1.855672,unclassified,,,,,,,,,,
1922031330,1922031309,41.941278,unclassified,,,,,,,,,,
393130791,1922031267,8.499015,unclassified,,,,,,,,,,
1922031267,1922031271,36.897694,unclassified,,,,,,,,,,
1922031271,1922031276,30.705534,unclassified,,,,,,,,,,
1922031276,2038377584,9.041178,unclassified,,,,,,,,,,
2038377584,1922031279,9.077289,unclassified,,,,,,,,,,
1922031279,1135769361,40.039934,unclassified,,,,,,,,,,
1942852642,1942852669,31.660069,unclassified,,,,,,,,,,
1942852669,1942852689,25.450462,unclassified,,,,,,,,,,
1942852689,1942852690,4.315471,unclassified,,,,,,,,,,
1942852690,1942852706,40.556773,unclassified,,,,,,,,,,
1942852706,1942852713,24.498550,unclassified,,,,,,,,,,
1942852713,1942852719,10.787187,unclassified,,,,,,,,,,
1942852719,1942852723,18.676111,unclassified,,,,,,,,,,
1942852723,1942852728,15.840039,unclassified,,,,,,,,,,
1942852728,1942852732,15.275080,unclassified,,,,,,,,,,
1942852732,1312601800,26.347133,unclassified,,,,,,,,,,
1942852641,1942852655,11.713050,unclassified,,,,,,,,,,
1942852655,1942852679,32.742594,unclassified,,,,,,,,,,
1942852679,1942852687,5.810401,unclassified,,,,,,,,,,
1942852687,1942852697,23.941842,unclassified,,,,,,,,,,
1942852697,1942852701,17.872231,unclassified,,,,,,,,,,
1942852701,1942852710,33.671241,unclassified,,,,,,,,,,
1942852710,1942852712,2.808852,unclassified,,,,,,,,,,
1942852712,1942852718,14.029668,unclassified,,,,,,,,,,
1942852718,1942852720,14.204626,unclassified,,,,,,,,,,
1942852720,2035836648,4.762756,unclassified,,,,,,,,,,
2035836648,1942852726,17.951464,unclassified,,,,,,,,,,
1942852726,1942852729,8.631258,unclassified,,,,,,,,,,
1942852729,1942852728,14.597343,unclassified,,,,,,,,,,
1942852680,1942852676,23.066156,unclassified,,,,,,,,,,
1942852676,1942852673,19.470521,unclassified,,,,,,,,,,
1312602170,1942852661,25.581303,unclassified,,,,,,,,,,
1942852661,1942852676,23.523633,unclassified,,,,,,,,,,
1942852617,1942852619,14.295092,unclassified,,,,,,,,,,
1942852619,1942852623,7.356617,unclassified,,,,,,,,,,
1942852686,2036411603,154.603192,unclassified,,,,,,,,,,
1942852644,2035678597,24.388438,unclassified,,,,,,,,,,
2035678597,1942852681,17.816100,unclassified,,,,,,,,,,
1942852681,1942852692,15.406687,unclassified,,,,,,,,,,
1942852692,1942852693,4.886715,unclassified,,,,,,,,,,
1942852693,1942852690,42.591056,unclassified,,,,,,,,,,
665213076,1942852739,100.187181,unclassified,yes,,,,,,,,,
1942852739,3397897270,72.968463,unclassified,yes,,,,,,,,,
3397897270,3397929935,9.951862,unclassified,yes,,,,,,,,,
3397929935,1942852717,24.259704,unclassified,yes,,,,,,,,,
1942852717,3397744315,12.416783,unclassified,yes,,,,,,,,,
3397744315,3397929900,20.102357,unclassified,yes,,,,,,,,,
3397929900,3397744327,4.537616,unclassified,yes,,,,,,,,,
3397744327,1942852698,18.927511,unclassified,yes,,,,,,,,,
1942852698,1942852658,53.440664,unclassified,yes,,,,,,,,,
1942852601,1942852604,26.131876,unclassified,,,,,,,,,,
1942852604,1942852606,31.368220,unclassified,,,,,,,,,,
1942852606,1942852608,9.575583,unclassified,,,,,,,,,,
1942852608,1942852607,4.367258,unclassified,,,,,,,,,,
1942852607,1942852611,14.372343,unclassified,,,,,,,,,,
1942852611,1942852610,37.968829,unclassified,,,,,,,,,,
1942852600,3809762412,4.598307,unclassified,,,,,,,,,,
3809762412,3800364321,0.828009,unclassified,,,,,,,,,,
3800364321,1942852603,24.854070,unclassified,,,,,,,,,,
1942852603,1942852605,34.915215,unclassified,,,,,,,,,,
1942852605,1942852610,22.928630,unclassified,,,,,,,,,,
1942852610,1942852614,26.584516,unclassified,,,,,,,,,,
1942852614,1942852617,32.843032,unclassified,,,,,,,,,,
1942852617,1942852621,8.484980,unclassified,,,,,,,,,,
